procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0 1029452 183736 85704 1170832   0    0   280    53    0  682  7  6 87  0
 5  0 1029308 149552 85728 1171036   0    0   124   384    0 13040 17 14 69 0
 0  0 1029308 149668 85728 1171040   0    0     0     0    0 3784  6  6 89  0
 1  0 1029308 148268 85728 1171040   0    0     0   332    0 3004  7  7 86  0
 3  0 1029308 149508 85728 1171136   0    0    96     0    0 2670  9  5 86  0
 3  0 1029288 148904 85728 1171136   0    0     0    16    0 2927  8  5 87  0
 7  0 1029276 147280 85728 1171136   0    0     0     0    0 3683  8  8 84  0
 1  0 1029276 148116 85736 1171140   0    0     0    60    0 4287  9  5 86  0
 1  0 1029268 147264 85744 1171144   0    0     0   272    0 3440  9  7 85  0
 2  0 1029268 147012 85744 1171144   0    0     0     0    0 3244  8  7 85  0
 0  0 1029268 146428 85744 1171144   0    0     0     0    0 2718  7  5 88  0
 2  0 1029260 145516 85760 1171148   0    0     0   240    0 2599  6  5 88  0
 4  0 1029260 138076 85760 1171148   0    0     0     0    0 3983 16  8 76  0
 2  0 1029260 137460 85760 1171148   0    0     0   208    0 4200 11  7 82  0
 3  0 1029252 135748 85760 1171172   0    0    16     0    0 4582  7  5 87  0
 4  0 1029248 135100 85760 1171172   0    0     0     0    0 3579 10  6 84  0
 1  0 1029248 134144 85768 1171172   0    0     0    92    0 2971  8  7 85  0
 0  0 1029136 133452 85776 1171164   0    0     0    60    0 2766  7  5 88  0
