procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0 1018568 281692 78956 1116180   0    0   257    50    0  691  7  6 87  0
 4  0 1018564 240816 78964 1116232   0    0     0   276    0 12286 17 14 69 0
 6  0 1018556 240668 78964 1116236   0    0     0     0    0 11195 17 14 69 0
 4  0 1018556 240972 78964 1116244   0    0     0     0    0 11301 16 14 70 0
 7  0 1018556 241208 78964 1116240   0    0     0   196    0 10989 17 14 70 0
 3  0 1018556 240576 78964 1116240   0    0     0     0    0 10641 17 14 69 0
 4  0 1018556 238916 78964 1116248   0    0     0     0    0 11088 17 14 69 0
 5  0 1016680 233132 78980 1116248   0    0     0   124    0 8227 17 13 70  0
 3  0 1016676 261416 78980 1116236   0    0     0     0    0 10296 18 12 70 0
 0  0 1016672 261280 78980 1116236   0    0     0   288    0 4749  9 10 81  0
 0  0 1016672 261172 78980 1116236   0    0     0     0    0 3514  3  4 93  0
 0  0 1016672 261080 78980 1116204   0    0     0     0    0  841  1  2 96  0
