procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 997612 324996  80940 1121620   0    0   253    50    0  692  7  6 87  0
 5  0 997612 283580  80956 1121744   0    0     0   392    0 12389 16 14 70 0
 2  0 997612 284492  80956 1121684   0    0     0     0    0 11638 18 15 67 0
 2  0 997612 282552  80956 1121684   0    0     0     0    0 11189 16 17 68 0
 6  0 997612 281664  80956 1121688   0    0     0     0    0 10702 16 15 69 0
 6  0 997612 281392  80956 1121680   0    0     0     0    0 10007 16 14 70 0
 5  0 997612 280688  80964 1121684   0    0     0   216    0 10795 15 15 70 0
 6  0 997612 280496  80964 1121684   0    0     0     0    0 7204 12 11 77  0
 4  0 997612 280664  80964 1121684   0    0     0     0    0 10781 16 14 70 0
 2  0 997612 280588  80964 1121688   0    0     0     0    0 6924 13 10 77  0
 4  0 997612 279888  80964 1121688   0    0     0     0    0 11406 16 13 70 0
 6  0 997612 272832  80964 1121688   0    0     0   108    0 7792 16 11 72  0
