procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 997436 320656  81376 1121692   0    0   252    50    0  692  7  6 87  0
 3  0 997436 279300  81384 1121748   0    0     0   196    0 13369 17 14 69 0
 9  0 997436 278820  81384 1121752   0    0     0     0    0 12019 17 16 67 0
 6  0 997436 278952  81384 1121752   0    0     0   220    0 10939 16 14 70 0
 3  0 997436 277720  81384 1121756   0    0     0     0    0 11609 15 15 70 0
 8  0 997436 278416  81384 1121752   0    0     0     0    0 8166 12 13 75  0
 4  0 997436 276864  81384 1121756   0    0     0     0    0 11248 17 15 69 0
 8  0 997436 276608  81392 1121756   0    0     0    92    0 9140 16 13 71  0
 7  0 997436 287684  81396 1121760   0    0     0   196    0 11208 16 16 67 0
 8  0 997436 287408  81396 1121764   0    0     0     0    0 6828 14 10 77  0
 6  0 997436 286908  81396 1121768   0    0     0     0    0 11267 16 14 69 0
 7  0 997428 286168  81396 1121768   0    0     0     0    0 7741 12 12 76  0
