procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1011024 243456 75632 1128048   0    0   264    51    0  689  7  6 87  0
 4  0 1011024 203800 75640 1128104   0    0     0   160    0 12657 16 15 70 0
 4  0 1011024 203428 75640 1128108   0    0     0     0    0 10909 16 16 68 0
 6  0 1011024 203040 75640 1128108   0    0     0     0    0 8597 14 12 73  0
 7  0 1011024 202932 75640 1128108   0    0     0   208    0 10908 16 13 71 0
 3  0 1011024 202420 75640 1128112   0    0     0     0    0 6983 12 12 76  0
 6  0 1011024 202864 75648 1128108   0    0     0    64    0 12445 17 15 68 0
 5  0 1011024 201128 75648 1128112   0    0     0     0    0 9599 16 13 72  0
 3  0 1008840 213100 75660 1128256   0    0   180    40    0 11766 17 16 67 0
 9  0 1008840 212944 75660 1128256   0    0     0   252    0 4492 10  9 82  0
 1  0 1008840 212464 75660 1128260   0    0     0     0    0 11019 16 16 68 0
 0  0 1008840 212264 75660 1128264   0    0     0     0    0 6156 10  9 80  0
