procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0 1080840 313424 137784 1044380  0    0   331    55    0  682  7  6 87  0
 0  0 1080840 281700 137808 1044420  0    0     0  1116    0 23010 17 16 66 1
 0  0 1080840 280988 137808 1044420  0    0     0     0    0 3657  4  4 91  0
 0  0 1080836 280164 137808 1044420  0    0     0    48    0 6235  9  7 83  0
 0  0 1080712 293016 137812 1044420  0    0     0   100    0 14546 19 9 72  0
 5  0 1080680 293136 137812 1044424  0    0     0     0    0 3697  5  3 91  0
 2  0 1080680 293820 137812 1044424  0    0     0     0    0 6136  9  7 84  0
 2  0 1080672 293068 137928 1044412  0    0     0  1376    0 11870 11 9 79  1
 4  0 1080656 292912 137928 1044424  0    0     0    92    0 4940  6  4 90  0
 0  0 1080656 293020 137928 1044424  0    0     0     0    0 7726 10  7 83  0
 4  0 1080656 292416 137928 1044424  0    0     0     0    0 10323 10 8 82  0
 2  0 1080652 291748 137928 1044424  0    0     0     0    0 4084  4  5 91  0
 0  0 1080652 291548 137928 1044424  0    0     0     0    0 6100 11  6 83  0
 4  0 1080652 291360 138020 1044424  0    0     0  1040    0 12044 10 9 81  1
 0  0 1080652 291268 138020 1044424  0    0     0     4    0 3915  5  4 91  0
