procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1008840 245412 75684 1128192   0    0   263    51    0  690  7  6 87  0
 1  0 1008828 200748 75708 1128212   0    0     0   428    0 11110 20 14 66 0
 0  0 1008824 226876 75724 1128372   0    0     0   240    0 3227  5  5 89  0
 0  0 1008824 224412 75740 1128276   0    0     0   144    0 4880 13  9 78  0
 0  0 1008824 224496 75740 1128272   0    0     0   408    0 2408  4  5 91  0
 0  0 1008824 224256 75748 1128276   0    0     0   148    0 5323 14  9 78  0
 2  0 1008824 223628 75748 1128332   0    0     0     0    0 2298  8  6 87  0
 1  0 1008824 222308 75756 1128324   0    0     0    84    0 4684  9  9 82  0
 1  0 1008664 205440 76084 1132628   0    0  4720   604    0 9025 15 11 74  1
 6  0 1008664 205320 76084 1132804   0    0     0   372    0  819  2  2 97  0
 0  0 1008664 204460 76088 1132936   0    0     0   116    0 5874 15 10 75  0
 5  0 1008664 203912 76104 1132788   0    0     0   168    0 3703 10  7 83  0
 1  0 1008636 203420 76104 1132792   0    0     0     0    0 3473  7  7 86  0
 2  0 1008636 201432 76128 1132856   0    0     0   316    0 6215 14 11 75  0
 1  0 1008636 201168 76128 1132812   0    0     0   496    0 3145  6  6 88  0
 0  0 1008636 199616 76136 1132716   0    0     0   180    0 5169 13 10 78  0
 1  0 1008612 196808 76184 1132880   0    0    16   384    0 4484 14  6 79  0
