procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1020072 333052 149780 1089324  0    0   305    56    0  698  7  6 87  0
 7  0 1020068 291088 149784 1089688  0    0     0   876    0 9326 15 11 74  0
 0  0 1020104 274528 149800 1089608  0    0     0  1040    0 9202 11 12 77  1
 1  0 1020104 273000 149800 1090064  0    0     0   552    0 7618 15  9 76  0
 6  0 1020104 292552 149800 1090064  0    0     0     0    0 1986  5  3 92  0
 1  0 1020104 291720 149804 1090504  0    0     0  1136    0 10544 14 11 75 0
 8  0 1020104 291784 149804 1090504  0    0     0     0    0 4531  9  5 86  0
 1  0 1020104 292760 149872 1089292  0    0     0  1892    0 6631  8  8 83  1
 3  0 1020116 274296 149876 1089220  0    0     0   532    0 11651 20 12 68 0
 7  0 1020116 277516 149880 1089220  0    0     0    96    0 2455  8  4 88  0
 6  0 1020136 279232 149884 1089476  0    0     0   592    0 6541 13  9 78  0
10  0 1020136 277248 149896 1089920  0    0     0   596    0 6137 12  8 79  0
 3  0 1020136 276188 149916 1089916  0    0     0  1560    0 6760  9  8 82  1
 4  0 1020184 274940 149920 1090316  0    0     0  1144    0 9479 13 11 76  1
 6  0 1020216 275296 149920 1090248  0    0     0     0    0 1763  4  4 92  0
 2  0 1020220 289572 149920 1088952  0    0     0   552    0 13647 18 13 69 0
 3  0 1020220 289872 149920 1088952  0    0     0     0    0 3635  8  5 87  0
