procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 982448 309056  82136 1127124   0    0   251    50    0  692  7  6 87  0
 4  0 982448 267300  82140 1127180   0    0     0   240    0 12767 16 14 70 0
 2  0 982448 266804  82140 1127184   0    0     0     0    0 11019 17 15 68 0
 2  0 982448 266696  82140 1127184   0    0     0     0    0 8602 14 13 74  0
 2  0 982448 266896  82140 1127184   0    0     0     0    0 10405 14 15 72 0
 1  0 982448 266548  82140 1127184   0    0     0   176    0 6587 13 11 76  0
 1  0 982448 266488  82148 1127188   0    0     0    68    0 11622 17 15 68 0
 1  0 982448 266184  82148 1127192   0    0     0     0    0 8149 14 12 75  0
 0  0 982444 265112  82156 1127188   0    0     0    96    0 10983 16 14 70 0
 7  0 982444 265004  82156 1127188   0    0     0     0    0 5041  9  9 82  0
 0  0 982444 264748  82156 1127188   0    0     0   192    0 11425 16 17 68 0
 1  0 982444 264596  82156 1127188   0    0     0     0    0 6837 11 12 77  0
