procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1035508 285496 74288 1109688   0    0   267    51    0  688  7  6 87  0
 1  0 1035504 243840 74296 1109740   0    0     0   188    0 12976 16 15 70 0
 1  0 1035496 244096 74304 1109756   0    0     4    88    0 10973 17 14 69 0
 1  0 1035488 244196 74304 1109756   0    0     0   176    0 11456 17 15 68 0
 1  0 1035488 243096 74304 1109756   0    0     0     0    0 11573 17 15 68 0
 0  0 1035488 242412 74304 1109756   0    0     0     0    0 6421 13 11 76  0
 1  0 1035488 235324 74304 1109756   0    0     0     0    0 10785 17 15 68 0
 2  0 1035484 234384 74312 1109756   0    0     0    72    0 7589 15 12 72  0
 0  0 1035484 234024 74320 1109760   0    0     0   212    0 11292 16 15 69 0
 6  0 1035484 233796 74320 1109764   0    0     0     0    0 7844 12 12 76  0
 1  0 1035484 235008 74320 1109768   0    0     0     0    0 11529 17 15 67 0
 2  0 1035484 235024 74320 1109768   0    0     0     0    0 7621 10 11 78  0
