procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0 1066108 211672 85492 1111716   0    0   275    52    0  684  7  6 87  0
 0  0 1066096 172504 85500 1111748   0    0     0   492    0 12792 17 15 68 0
 3  0 1066096 172212 85500 1111816   0    0     0     0    0 1880  4  4 92  0
 2  0 1066092 171436 85500 1111816   0    0     0     0    0 3012  7  5 89  0
 5  0 1066092 171520 85500 1111852   0    0     0     0    0 4275  9  8 83  0
 2  0 1066092 170304 85500 1111812   0    0     0     0    0 2908  5  4 91  0
 1  0 1066084 194216 85516 1111772   0    0     0   492    0 4357  9  6 84  0
 2  0 1066080 193464 85516 1111768   0    0     0     0    0 5791 11 10 78  0
10  0 1066080 193096 85516 1111776   0    0     0     0    0 1745  3  3 93  0
 1  0 1066080 192772 85516 1111776   0    0     0     0    0 3267  7  5 88  0
 6  0 1066076 192712 85516 1111780   0    0     0     0    0 4328  9  8 83  0
 4  0 1066076 191716 85524 1111780   0    0     0   244    0 3281  7  5 88  0
 4  0 1066048 189752 85524 1111736   0    0     0     0    0 5144 11  9 80  0
 5  0 1066040 189124 85556 1111760   0    0     4   360    0 5748 13  9 78  0
 4  0 1066040 188196 85556 1111796   0    0     0     0    0 2391  5  3 92  0
