procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1007804 168620 86580 1176204   0    0   282    53    0  680  7  6 87  0
 5  0 1007800 128200 86588 1176252   0    0     0   160    0 13346 16 16 68 0
 8  0 1007800 128216 86588 1176260   0    0     0     0    0 10996 17 14 69 0
 8  0 1005092 118032 86592 1176272   0    0    12     0    0 12171 21 17 62 0
 7  0 1005036 123244 86592 1176268   0    0     0     0    0 11338 17 15 68 0
 3  0 1005036 123044 86592 1176268   0    0     0   172    0 7808 12 12 76  0
 0  0 1005036 121272 86592 1176272   0    0     0     0    0 11712 15 14 70 0
 4  0 1005036 119048 86600 1176276   0    0     0    68    0 6170 12 11 76  0
 3  0 1005032 118388 86600 1176276   0    0     0     0    0 11258 17 15 68 0
 3  0 1005028 118332 86600 1176276   0    0     0     0    0 6669 12 11 77  0
 3  0 1005028 117648 86624 1176284   0    0    16   180    0 11159 17 14 69 0
 2  0 1005024 116596 86624 1176284   0    0     0     0    0 6485  8  8 83  0
