procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1198136 278800 86836 1052672   0    0   362    54    0  663  7  6 87  0
 6  0 1197968 244540 86988 1052876   0    0   212   916    0 14918 16 13 71 1
 1  0 1197968 244524 86988 1052876   0    0     0     0    0 9790 10  9 81  0
 5  0 1197968 243788 86988 1052876   0    0     0    52    0 5569  9  6 84  0
 1  0 1197968 243556 86988 1052876   0    0     0     0    0 7308  9  7 84  0
 2  0 1197960 243184 86988 1052876   0    0     0    12    0 4529  7  5 88  0
 6  1 1197960 242392 87704 1052852   0    0     0  3748    1 16432 14 15 69 2
 0  0 1197952 265388 87792 1052876   0    0     0   516    0 4487 12  7 81  0
 0  0 1197908 264324 87808 1052876   0    0     0   180    0 10576 11 11 78 0
 0  0 1197908 264076 87808 1052876   0    0     0     0    0 1352  3  2 95  0
 0  0 1197900 263576 87808 1052876   0    0     0     0    0 9653 12  9 79  0
 0  0 1197900 263452 87808 1052876   0    0     0     0    0 1486  3  4 94  0
