procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1063680 279804 75404 1106352   0    0   273    52    0  685  7  6 87  0
 2  0 1063668 234412 75428 1106388   0    0     0   408    0 10876 19 14 67 0
 0  0 1063668 233888 75428 1106440   0    0     0     0    0 2669  5  5 91  0
 3  0 1063648 231592 75436 1106480   0    0     0   116    0 6244 13 12 75  0
 1  0 1063644 230724 75436 1106432   0    0     0     0    0 3032  7  5 88  0
 0  0 1063640 229980 75444 1106452   0    0     0   128    0 5340 12  9 79  0
 5  0 1063528 243140 75444 1105576   0    0     0   364    0 3021 13  7 80  0
 0  0 1063528 245292 75460 1105624   0    0     0   260    0 4910  9  8 83  0
 3  0 1063512 244044 75468 1105580   0    0     0    84    0 5650 14 11 75  0
 0  0 1063512 244012 75476 1105588   0    0     0    16    0  929  2  2 96  0
 1  0 1063512 242520 75484 1105628   0    0     0    84    0 7083 14 13 73  0
 3  0 1063508 239788 75516 1105552   0    0     0   708    0 5248 12  9 79  0
 0  0 1063512 253828 75516 1105604   0    0     0     0    0 3568  6  6 88  0
 4  0 1063512 252668 75524 1105552   0    0     0   148    0 4791 13  9 78  0
 1  0 1063512 252748 75524 1105592   0    0     0     4    0 2759  5  5 90  0
 0  0 1063512 252360 75532 1105628   0    0     0   108    0 5266 12  9 80  0
 1  0 1063512 251876 75532 1105668   0    0     0   516    0 3259  9  6 86  0
