procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0 1090428 202276 86500 1133868   0    0   276    52    0  683  7  6 87  0
 2  0 1090416 159596 86516 1133924   0    0     0   228    0 12416 17 14 69 0
 1  0 1090416 158832 86516 1133928   0    0     0     0    0 11400 17 15 68 0
 1  0 1090416 158540 86516 1133928   0    0     0   148    0 9903 15 14 72  0
 1  0 1090416 158272 86516 1133932   0    0     0     0    0 11674 18 14 67 0
 2  0 1090416 157120 86524 1133932   0    0     0   172    0 8705 14 13 73  0
 4  0 1090392 174072 86548 1133900   0    0    12   364    0 13242 18 19 63 0
 3  0 1090388 173480 86548 1133896   0    0     0     0    0 7436 13 12 75  0
 2  0 1090380 172088 86556 1133904   0    0     0   544    0 11162 17 14 69 0
 2  0 1090376 171768 86556 1133904   0    0   124     0    0 7691 11 13 76  0
 4  0 1090376 171468 86556 1134036   0    0     0     0    0 11125 16 16 68 0
 3  0 1090376 170748 86556 1134036   0    0     0     0    0 7855 12 12 76  0
