procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1113476 327724 134780 1044540  0    0   333    55    0  681  7  6 87  0
 1  0 1113456 285760 134816 1044564  0    0     0   968    0 14308 15 13 71 1
 0  0 1113456 285992 134816 1044580  0    0     0     0    0 11481 12 10 79 0
 2  0 1113456 285372 134816 1044580  0    0     0     0    0 6383  8  7 85  0
 1  0 1113456 285076 134816 1044580  0    0     0     4    0 14236 14 12 74 0
 3  0 1113456 284752 134824 1044572  0    0     0    44    0 4032  6  4 89  0
 1  0 1113456 283968 135112 1044400  0    0     0  3988    0 17115 14 15 69 2
13  0 1113456 283776 135248 1044580  0    0     0  1192    0 2868  3  5 91  1
 1  0 1113380 275444 135248 1044580  0    0     0     0    0 15844 21 12 67 0
 0  0 1113380 275460 135248 1044580  0    0     0     0    0 5160  6  6 88  0
 0  0 1113376 275380 135248 1044580  0    0     0    12    0 11762 14 11 76 0
 1  1 1113376 275792 135248 1044580  0    0     0  2044    1 4469  4  6 89  1
