procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1095588 277748 134044 1074528  0    0   338    55    0  680  7  6 87  0
 3  0 1095596 221220 134044 1074472  0    0     0   244    0 15047 20 14 66 0
 0  0 1095596 220920 134044 1074472  0    0     0     0    0 4830  7  7 86  0
 4  0 1095596 220140 134044 1074472  0    0     0    96    0 3420  6  5 88  0
 0  0 1095596 219992 134052 1074472  0    0     0  1044    0 3662  7  6 86  1
 0  0 1095596 221764 134052 1074472  0    0     0     0    0 2897  6  5 88  0
 2  0 1095596 221664 134052 1074472  0    0     0     0    0 2441  5  4 91  0
 7  0 1095596 221664 134052 1074472  0    0     0     0    0 2762  6  4 90  0
 0  0 1095596 220796 134052 1074472  0    0     0    68    0 3235  7  5 88  0
 0  0 1095592 220720 134052 1074472  0    0     0  1000    0 3034  5  5 89  1
 0  0 1095592 220248 134052 1074472  0    0     0     0    0 3086  7  6 87  0
 2  0 1095588 220568 134052 1074476  0    0    96     0    0 6928 12  9 79  0
 4  0 1095588 219856 134052 1074572  0    0     0     0    0 2695  6  4 90  0
13  0 1095580 218940 134056 1074716  0    0   144   256    0 3617  6  6 88  0
 1  0 1092828 228744 134084 1076872  0    0  2128  1516    1 6618 13 10 76  1
 0  0 1092816 247600 134084 1076864  0    0     0     0    0 3750  9  6 85  0
 0  0 1092816 247496 134084 1076868  0    0     0     0    0 2978  7  5 88  0
 0  0 1092812 248256 134084 1076868  0    0     0     0    0 2561  5  4 91  0
