procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1037120 169932 85812 1159964   0    0   278    53    0  682  7  6 87  0
 4  0 1046704 113328 85712 1153656   0    0     0   552    0 12282 16 17 67 0
 8  0 1072360 153784 85580 1137384   0    0     0     0    0 4716  7 12 81  0
10  0 1072360 152848 85588 1137384   0    0     0    72    0 3207 10  9 81  0
 2  0 1072360 179264 85588 1137580   0    0   196     0    0 3263  9  6 85  0
 0  0 1072360 178596 85588 1137580   0    0     0     0    0 3215  7  5 89  0
 2  0 1072348 177040 85588 1137584   0    0     0   264    0 3448  9  7 83  0
 1  0 1072344 171252 85596 1137584   0    0     0   140    0 5925 15  7 78  0
 9  0 1072344 170332 85604 1137592   0    0     0   104    0 2939  7  5 87  0
 4  0 1072344 169428 85604 1137596   0    0     0     0    0 3218 10  7 84  0
 1  0 1072340 168432 85604 1137596   0    0     0     0    0 2786  7  5 89  0
 0  0 1072340 167712 85620 1137596   0    0     0   580    0 2844  8  7 85  0
 4  0 1072336 166892 85620 1137596   0    0     0     0    0 2728  7  6 87  0
 4  0 1072336 166664 85620 1137600   0    0     0     0    0 3934 11  7 82  0
 8  0 1072312 164456 85620 1137600   0    0     0     0    0 4984  8  7 85  0
 1  0 1072276 165508 85620 1137600   0    0     0     0    0 3845  8  6 85  0
 0  0 1072192 164488 85628 1137600   0    0     0   156    0 2535  6  4 90  0
 5  0 1072192 163084 85628 1137600   0    0     0     0    0 3600 10  6 83  0
