procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1020064 330588 148664 1090668  0    0   308    56    0  696  7  6 87  0
 4  0 1020064 290828 148664 1090704  0    0     0   904    0 14657 14 11 74 1
 1  0 1020064 287080 148664 1090704  0    0     0   128    0 12716 14 10 75 0
 2  0 1020064 286296 148664 1090704  0    0     0     0    0 6862 10  8 82  0
 0  0 1020064 286356 148664 1090704  0    0     0   112    0 12679 12 13 76 0
 2  0 1020064 286080 148664 1090704  0    0     0     0    0 4464  7  6 87  0
 1  0 1020060 285776 148704 1090704  0    0     0  4032    1 16158 13 13 71 3
 4  0 1020060 285752 148704 1090704  0    0     0  1192    0 2558  4  4 92  1
 2  0 1020060 285500 148712 1090704  0    0     0    28    0 15182 16 14 70 0
 0  0 1020060 285380 148712 1090704  0    0     0    64    0 3021  5  4 92  0
 4  0 1020060 284884 148712 1090704  0    0     0     0    0 14062 14 13 73 0
 1  0 1020060 284552 148712 1090704  0    0     0   720    0 6458  7  7 85  1
