procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1094908 318916 146036 1072676  0    0   314    55    0  692  7  6 87  0
 2  0 1094892 276532 146044 1073164  0    0     0  1336    0 13058 18 14 68 0
 1  0 1094892 259544 146128 1073160  0    0     0   960    0 6492  9  9 82  0
 3  0 1094884 272280 146132 1071948  0    0     0   552    0 7499 15  9 76  0
 4  0 1094876 274248 146136 1071948  0    0     0    60    0 2736  8  4 88  0
 2  0 1094876 272564 146148 1071940  0    0     0   564    0 11020 15 11 74 0
 3  0 1094876 272148 146148 1071948  0    0     0     0    0 5722 12  7 81  0
 1  0 1094876 271932 146188 1072272  0    0     0  2044    0 5554  7  7 86  1
 3  0 1094876 270460 146200 1072728  0    0     0   576    0 11621 16 13 70 0
 4  0 1094876 270488 146200 1072720  0    0     0     0    0 2400  7  4 89  0
 3  0 1094876 271856 146204 1073176  0    0     0  1268    0 7872 14  9 76  0
 4  0 1094876 272324 146204 1071956  0    0     0   552    0 6239 10  8 81  0
 0  0 1094876 272448 146216 1071948  0    0     0  1484    0 7588  9 10 81  1
 2  0 1094876 271944 146216 1071956  0    0     0   156    0 7157 13 10 77  0
 4  0 1094876 271816 146220 1071956  0    0     0   496    0 1948  3  4 93  0
 0  0 1094872 270560 146236 1072272  0    0     0   580    0 11052 14 14 72 0
 3  0 1094872 270328 146236 1072280  0    0     0     0    0 4252 10  7 84  0
