procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1070404 243076 73336 1108120   0    0   269    52    0  687  7  6 87  0
 1  0 1070396 192776 73344 1108176   0    0     0   156    0 13447 19 15 66 0
 1  0 1070396 195480 73344 1108176   0    0     0     0    0 11527 19 15 67 0
 0  0 1070396 194760 73344 1108180   0    0     0     0    0 9038 13 13 74  0
 0  0 1070396 194124 73344 1108180   0    0     0     0    0 10388 16 14 70 0
 3  0 1070396 194500 73344 1108184   0    0     0   196    0 7492 14 12 75  0
 1  0 1070396 193300 73344 1108184   0    0     0     0    0 11090 16 14 70 0
 1  0 1070464 206160 73352 1108148   0    0     0    68    0 8670 14 13 73  0
 1  0 1070464 205624 73352 1108148   0    0     0     0    0 10839 15 15 70 0
 0  0 1070464 205648 73352 1108148   0    0     0     0    0 5466 11  9 79  0
 0  0 1070460 204888 73352 1108156   0    0     0   120    0 11677 17 15 67 0
 2  0 1070460 203788 73352 1108156   0    0     0     0    0 7832 12 11 77  0
