procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1052116 166560 152312 1204928  0    0   303    56    0  700  7  6 87  0
 4  0 1052116 132468 152312 1205052  0    0     0   276    0 20827 19 15 66 0
 5  0 1052116 155740 152312 1204968  0    0     0     0    0 4289  6  3 91  0
 1  0 1052116 156232 152364 1204968  0    0     0   984    0 7402 11  8 81  0
 0  0 1052116 156048 152364 1204968  0    0     0     0    0 9393 10  6 84  0
 2  0 1052116 155752 152364 1204972  0    0     0     0    0 4268  4  5 91  0
 0  0 1052116 155724 152364 1204972  0    0     0     0    0 8615 10  9 81  0
 0  0 1052116 154852 152364 1204972  0    0     0     0    0 11763 10 8 82  0
 1  0 1052116 154728 152364 1204972  0    0     0    44    0 3867  5  3 92  0
 0  0 1052116 159624 152364 1204972  0    0     0  1112    0 7936 13 10 77  0
 1  0 1050536 156404 152412 1206196  0    0  1264    64    0 9641 10  8 82  0
 1  0 1050536 146540 152412 1206204  0    0     0     0    0 5246 11  4 85  0
 0  0 1050536 146440 152412 1206204  0    0     0     0    0 8019 11  8 81  0
 0  0 1050536 145832 152412 1206204  0    0     0    20    0 12979 11 8 81  0
 1  0 1050536 146576 152412 1206204  0    0     0   992    0 5996  5  6 89  1
