procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1010188 228532 77632 1148248   0    0   261    51    0  690  7  6 87  0
 5  0 1010188 186344 77640 1148316   0    0     0   204    0 11279 17 14 69 0
 6  0 1010188 186344 77640 1148320   0    0     0     0    0 12032 17 15 67 0
 5  0 1010188 185444 77640 1148320   0    0     0   156    0 10537 16 15 69 0
 6  0 1010188 185584 77640 1148324   0    0     0     0    0 10800 16 15 69 0
 5  0 1010188 185460 77640 1148324   0    0     0     0    0 7831 13 12 76  0
 4  0 1010188 185292 77648 1148312   0    0     0    92    0 10891 15 14 71 0
 5  0 1010188 185360 77648 1148320   0    0     0     0    0 7092 13 11 76  0
 4  0 1010176 185020 77664 1148320   0    0     0   500    0 11711 16 14 69 0
 9  0 1010176 184484 77664 1148328   0    0     0     0    0 7509 12 12 76  0
 8  0 1010176 183988 77664 1148336   0    0     0     0    0 10930 15 16 69 0
 0  0 1010176 183644 77664 1148336   0    0     0     0    0 5518  8 10 82  0
