procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1225968 276744 76152 1046400   0    0   366    53    0  660  7  6 87  0
 3  0 1225960 241872 76328 1046436   0    0     0   916    0 21601 18 16 65 0
 0  0 1225956 245652 76336 1046436   0    0     0   128    0 4118  8  5 88  0
 0  0 1225940 244164 76344 1046436   0    0     0    28    0 8137 11  8 80  0
 0  0 1225940 243824 76344 1046440   0    0     0    84    0 10853 10 7 83  0
 1  0 1225940 243764 76344 1046440   0    0     0     0    0 6166  5  6 89  0
 5  0 1189868 204324 77128 1082156   0    0 36464  1180    1 13805 18 19 61 2
 1  0 1189868 202588 77416 1082156   0    0     0  1224    0 14899 11 10 78 1
 1  0 1189868 202296 77416 1082156   0    0     0     0    0 3682  4  3 93  0
 1  0 1189868 202256 77416 1082156   0    0     0   528    0 9506 11  8 81  0
 4  0 1189868 201636 77424 1082156   0    0     0    20    0 13521 11 8 81  0
 2  0 1188588 213864 77440 1088560   0    0  6404   572    0 5391  8  6 86  0
 0  0 1187320 208920 77708 1091420   0    0  3056   612    0 9048 11 10 79  0
 5  0 1187316 207928 77988 1091388   0    0     0  1268    0 11008 10 8 81  1
 2  0 1187316 207556 77988 1091420   0    0     0   276    0 4518  4  4 92  0
