procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1195968 272104 94172 1068336   0    0   362    54    0  664  7  6 87  0
 4  0 1195892 230316 94192 1067176   0    0     0  2124    0 12925 18 13 68 1
 0  0 1195924 210432 94192 1067000   0    0     0     0    0 5567  9  7 84  0
 0  0 1195924 209376 94200 1067008   0    0     0   548    0 8580 15 11 74  0
 3  0 1195924 209056 94200 1067008   0    0     0   192    0 1674  4  3 93  0
 0  0 1195924 208600 94208 1067264   0    0     0   604    0 9991 15 13 72  0
 5  1 1195924 208076 94312 1067312   0    0     0   732    0 4919 10  6 84  0
 0  0 1195988 212932 94452 1067716   0    0     0  1112    0 5221  6  7 87  0
 5  0 1195976 212160 94476 1068004   0    0     0  1136    0 11897 19 16 66 0
 1  0 1195964 211728 94480 1068180   0    0     0   136    0 2284  6  4 90  0
 0  0 1195964 211688 94492 1066960   0    0     0   616    0 7856 13  9 78  0
 7  1 1195960 211688 94596 1066928   0    0     0  1360    0 7677 11  9 79  1
 2  0 1195956 211236 94660 1066960   0    0     0   356    0 6908  8  9 83  0
 5  0 1195956 210852 94680 1067292   0    0     0   552    0 8283 13 11 76  0
 3  0 1195936 210384 94680 1067292   0    0     0   132    0 2103  4  4 92  0
 2  0 1206832 211952 94684 1054916   0    0     0   560    0 10216 14 14 72 0
 7  1 1206828 210192 94808 1054916   0    0     0  1004    0 7333 10  8 81  1
