procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1003536 191848 87348 1175616   0    0   281    53    0  680  7  6 87  0
 0  0 1003304 140736 88116 1175684   0    0   760   576    0 14912 19 14 67 0
 2  0 1003304 140244 88116 1175688   0    0     0     0    0 11870 16 16 68 0
 4  0 1003300 138348 88116 1175692   0    0     0     0    0 12574 17 17 66 0
 2  0 1003300 137996 88116 1175680   0    0     0     0    0 11123 16 15 69 0
 0  0 1003300 136508 88116 1175684   0    0     0     0    0 10373 16 14 70 0
 1  0 1003300 135308 88124 1175684   0    0     0   320    0 11095 18 14 68 0
 1  0 1003300 134968 88124 1175688   0    0     0     0    0 6168 12 11 78  0
 0  0 1003300 134480 88132 1175692   0    0     0   100    0 11283 17 16 68 0
 6  0 1003228 134316 88140 1175692   0    0     0   168    0 7855 14 13 73  0
 2  0 1003228 133868 88140 1175696   0    0     0     0    0 11072 17 15 69 0
 0  0 1003124 133140 88160 1175772   0    0    12   408    0 7646 12 12 76  0
