procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0 1007904 151160 86532 1176156   0    0   283    53    0  679  7  6 87  0
 1  0 1007904 108972 86540 1176088   0    0     0   232    0 11756 15 16 69 0
 3  0 1007880 108728 86540 1176216   0    0     0     0    0 11297 17 16 67 0
 2  0 1007880 109116 86540 1176220   0    0     0     0    0 11157 17 16 68 0
 0  0 1007880 108264 86540 1176220   0    0     0     0    0 10955 16 15 70 0
 1  0 1007876 106860 86540 1176228   0    0     0   152    0 10071 17 13 70 0
 1  0 1007876 105676 86540 1176220   0    0     0     0    0 11705 18 15 67 0
 1  0 1007868 105248 86548 1176220   0    0     0    68    0 7551 14 13 73  0
 2  0 1007864 104884 86556 1176224   0    0     0   100    0 11231 17 15 68 0
 4  0 1007864 103968 86564 1176224   0    0     0    28    0 7670 14 12 74  0
 1  0 1007864 103168 86564 1176224   0    0     0   240    0 11395 15 15 70 0
 0  0 1007860 101560 86564 1176224   0    0     0     0    0 7931 12 12 76  0
