procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1020352 329124 148448 1089984  0    0   310    56    0  696  7  6 87  0
 4  0 1020344 287808 148456 1090512  0    0     0   752    0 11803 17 14 68 0
 0  0 1020344 275132 148472 1090468  0    0     0   804    0 6149  8  8 84  0
 3  0 1020344 274124 148480 1090924  0    0     0  1156    0 8430 15 12 73  0
 4  0 1020344 274612 148480 1090924  0    0     0     0    0 1606  4  3 94  0
 1  0 1020336 274620 148480 1089696  0    0     0   552    0 11052 15 11 74 0
 2  0 1020328 273672 148480 1089704  0    0     0     0    0 6728 14  8 78  0
 0  0 1020328 274184 148484 1089704  0    0     0  1756    0 4536  7  7 85  1
 1  0 1020348 270636 148432 1090080  0    0     0   576    0 10498 17 13 70 0
 4  0 1020348 269872 148432 1090008  0    0     0     0    0 2167  5  4 92  0
 0  0 1020380 269564 148360 1090464  0    0     0   552    0 9408 15 11 74  0
 4  0 1020380 268836 148364 1090752  0    0     0  1136    0 6509 11  7 82  0
 2  0 1020384 277168 148440 1090864  0    0     0  1360    0 6428  9  8 83  1
 2  0 1020384 277208 148440 1089696  0    0     0   552    0 9229 15 11 74  0
 4  0 1020384 277252 148440 1089652  0    0     0     0    0 2104  5  4 91  0
 3  0 1020384 277000 148444 1089652  0    0     0   524    0 9474 13 12 75  0
11  1 1020380 276720 148444 1089648  0    0     0    16    0 10441 12 12 77 0
