procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1108776 315992 135364 1044528  0    0   333    55    0  682  7  6 87  0
 3  0 1108772 273504 135444 1045344  0    0     0   836    0 13775 15 13 71 0
 0  0 1108768 273388 135452 1045440  0    0     0    16    0 11299 11 10 79 0
 0  0 1108768 272908 135452 1045448  0    0     0     0    0 6034  9  7 84  0
 2  0 1108768 272364 135452 1045448  0    0     0     0    0 15057 15 14 71 0
 1  0 1108768 272492 135452 1045448  0    0     0     0    0 3421  6  5 89  0
 2  1 1108768 272096 135800 1045404  0    0     0  2960    0 14465 13 14 72 2
 7  0 1108768 271700 136144 1045372  0    0     0  2476    0 4482  6  6 87  1
 7  0 1108768 271320 136144 1045448  0    0     0     0    0 15177 15 13 72 0
 0  0 1108768 271212 136144 1045448  0    0     0     0    0 4969  6  5 89  0
 0  0 1108768 268396 136148 1045444  0    0     0    96    0 5760 10  6 84  0
 0  0 1108768 268028 136148 1045448  0    0     0    72    0  878  1  1 98  0
