procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 971240 195356  81728 1195052   0    0   289    54    0  677  7  6 87  0
 1  0 971236 155256  81736 1194980   0    0     0   160    0 11484 15 14 71 0
 1  0 971236 155940  81736 1195112   0    0     0     0    0 11028 16 16 69 0
 1  0 971224 155288  81744 1195120   0    0    32     0    0 9916 17 14 69  0
 1  0 971220 155368  81744 1195144   0    0     0     0    0 10665 16 14 70 0
 2  0 971220 155380  81744 1195144   0    0     0   148    0 8728 13 13 75  0
 7  0 971216 154488  81832 1195128   0    0     0   440    0 11879 17 16 67 0
 2  0 971216 154176  81832 1195136   0    0     0     0    0 7913 14 12 74  0
 4  0 971216 153132  81832 1195140   0    0     0     0    0 10868 17 14 69 0
 4  0 971172 152964  81832 1195140   0    0     0     0    0 4573  9  9 83  0
 0  0 971172 152912  81832 1195140   0    0     0   168    0 10918 17 16 67 0
 3  0 971172 152676  81840 1195136   0    0     0    16    0 6826 11 10 79  0
