procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1020416 352256 147968 1089968  0    0   310    56    0  695  7  6 87  0
 0  0 1020396 309496 148032 1089996  0    0     0  1184    0 14865 17 15 66 1
 0  0 1020396 309304 148032 1090008  0    0     0     0    0 9171  9  8 83  0
 5  0 1020396 310392 148032 1090008  0    0     0     0    0 6060 10  8 83  0
 0  0 1020396 310528 148032 1090008  0    0     0     0    0 10342 11 8 81  0
 6  0 1020396 310236 148040 1090008  0    0     0   100    0 4105  7  5 87  0
 0  0 1020396 308960 148284 1089812  0    0     0  4404    1 17353 14 14 69 2
 1  0 1020396 308756 148284 1090008  0    0     0     0    0 1624  4  3 94  0
 3  0 1020396 308008 148284 1090024  0    0    16     0    0 13980 15 12 73 0
 1  0 1020396 308472 148284 1090024  0    0     0     0    0 3378  5  4 91  0
 1  0 1020396 308504 148284 1090024  0    0     0    12    0 15232 15 11 74 0
 1  0 1020396 308148 148312 1089996  0    0     0   608    0 7255  9  9 82  0
