procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0 1090012 248016 147176 1087152  0    0   313    55    0  693  7  6 87  0
 3  0 1090008 212716 147224 1087184  0    0     0  1132    0 21419 22 13 64 0
 2  0 1090008 212516 147224 1087192  0    0     0     0    0 3539  4  4 92  0
 1  0 1090008 212488 147224 1087192  0    0     0     0    0 7202 10  7 83  0
 4  0 1090008 212128 147224 1087192  0    0     0     0    0 13639 10 8 82  0
 2  0 1074860 220104 147232 1087196  0    0     0  1104    0 7639  9  7 83  0
 2  0 1074860 218804 147232 1087208  0    0     0   100    0 8528 14 10 76  0
 3  0 1074860 219032 147232 1087208  0    0     0  1508    0 11271 10 8 81  1
 1  0 1074860 218652 147232 1087208  0    0     0     0    0 4197  5  4 91  0
 1  0 1074860 219012 147232 1087208  0    0     0     0    0 7823 10  9 81  0
 6  0 1074728 218760 147240 1087416  0    0     0  1444    0 15146 13 12 75 0
 5  0 1074728 218480 147248 1087212  0    0     0    28    0 3894  4  3 93  0
 2  0 1074728 218172 147248 1087212  0    0     0     0    0 7467 10  9 81  0
 2  0 1074724 217184 147248 1087212  0    0     0  1456    1 12719 11 10 79 1
 5  0 1074724 217060 147248 1087212  0    0     0     0    0 3941  4  4 92  0
