procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1067460 238608 86708 1134228   0    0   276    52    0  684  7  6 87  0
 1  0 1067404 194512 86724 1134448   0    0     0   376    0 12050 19 14 67 0
 0  0 1067404 193236 86724 1134320   0    0     0     0    0 3680  6  6 87  0
 1  0 1067308 190724 86732 1134348   0    0     0   120    0 5435 14  9 77  0
 3  0 1067264 189160 86736 1134312   0    0     0   304    0 2913  6  5 90  0
 1  0 1067248 188016 86744 1134332   0    0     0   168    0 5194 12 10 78  0
 3  0 1067248 187916 86744 1134360   0    0     0     0    0 2395  8  5 88  0
 1  0 1067232 186924 86752 1134372   0    0     0    84    0 4392  8  6 86  0
 0  0 1067060 183580 86784 1134408   0    0     0   384    0 7643 17 13 70  0
 1  0 1067060 182484 86784 1134348   0    0     0   308    0 2106  4  4 92  0
 3  0 1067040 181020 86792 1134372   0    0     0   160    0 6158 15 10 75  0
 7  0 1067040 178780 86824 1134384   0    0     0   400    0 4741 12  9 78  0
 1  0 1067040 177532 86824 1134360   0    0     0     0    0 4356  8  7 85  0
 5  0 1067028 176200 86832 1134412   0    0    20   124    0 5857 13 11 76  0
 0  0 1067028 176060 86832 1134368   0    0     0   552    0 2598  5  5 90  0
 1  0 1067028 173900 86840 1134392   0    0     0   152    0 7002 15 10 74  0
 3  0 1066904 165320 86840 1134420   0    0     0     0    0 2896  9  6 85  0
