procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 1063576 267492 146408 1088804  0    0   320    55    0  689  7  6 87  0
 6  0 1063576 224392 146432 1088884  0    0    64  1044    0 13190 13 13 74 0
 4  0 1063572 224156 146432 1088904  0    0     0    88    0 12210 12 11 78 0
 5  0 1063572 223120 146432 1088904  0    0     0     0    0 4533  7  5 88  0
 6  0 1063568 222964 146432 1088904  0    0     0     0    0 15014 15 12 74 0
 4  0 1063568 222772 146432 1088904  0    0     0     0    0 3894  6  5 89  0
 2  0 1063568 222612 146432 1088904  0    0     0  2948    0 16177 15 14 69 2
 0  0 1063564 222548 146468 1088876  0    0     0  2040    0 3685  4  5 90  1
 2  0 1063560 222692 146468 1088904  0    0     0     0    0 13386 14 12 74 0
 1  0 1063560 222340 146468 1088904  0    0     0     0    0 3956  5  5 90  0
 3  0 1063560 222380 146468 1088904  0    0     0     0    0 9816 12 10 78  0
 0  0 1063560 222456 146468 1088904  0    0     0     0    0 2116  3  2 95  0
