procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 995336 147912  83296 1198144   0    0   285    54    0  679  7  6 87  0
 5  0 999832 109184  83312 1188936   0    0     0   264    0 14064 16 16 68 0
 0  0 999820 105308  83356 1189036   0    0    44     0    0 3642  6  6 88  0
 3  0 999820 103840  83356 1189148   0    0     0     0    0 2920  9  6 85  0
 3  0 999816 105056  83364 1189244   0    0    96   108    0 3303  9  6 85  0
 0  0 999612 103716  83484 1189896   0    0  1016   748    0 3605  9  7 83  0
 1  0 999560 116572  83492 1190140   0    0     0   140    0 5976 16  8 77  0
 5  0 999520 119248  83492 1190140   0    0     0     0    0 2568  5  4 91  0
 4  0 999452 118956  83504 1190364   0    0   252   132    0 3709  9  8 83  0
 5  0 999452 118296  83504 1190400   0    0     0     0    0 2955 10  5 85  0
 3  0 999404 116944  83512 1190396   0    0     0   128    0 4679  9  7 83  0
 0  0 999404 116040  83528 1190400   0    0     0   592    0 3016  8  7 86  0
 1  0 999404 115376  83528 1190400   0    0     0     0    0 2703  8  6 86  0
 0  0 999384 113528  83528 1190404   0    0     0     0    0 5167  8  8 84  0
 9  0 999372 113188  83528 1190400   0    0     0     0    0 2543  7  6 87  0
 4  0 999372 112364  83528 1190400   0    0     0     0    0 2846  8  6 86  0
 1  0 999324 111792  83544 1190360   0    0     0   196    0 2882  7  5 88  0
 1  0 999320 149576  83552 1190496   0    0   132   144    0 3909  9  7 84  0
