procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0 1000060 330500 79980 1116984   0    0   255    50    0  692  7  6 87  0
 0  0 1000060 303864 79988 1117048   0    0     0   168    0 11668 16 14 70 0
 6  0 1000060 303616 79988 1117072   0    0     0     0    0 1486  3  3 94  0
 0  0 1000060 302980 79992 1117076   0    0     0   412    0 3045  7  5 88  0
 1  0 1000060 302908 79992 1117076   0    0     0     0    0 4480 10  7 83  0
 2  0 1000060 303132 79992 1117076   0    0     0     0    0 1809  3  3 94  0
 0  0 1000060 303192 80004 1117056   0    0     0   272    0 2955  7  6 88  0
 1  0 1000060 302252 80004 1117060   0    0     0     0    0 6357 11  9 80  0
 2  0 1000060 301732 80004 1117036   0    0     0     0    0 2360  5  4 91  0
 1  0 1000060 301360 80004 1117036   0    0     0   356    0 3788  7  6 87  0
 4  0 1000060 301064 80004 1117032   0    0     0     0    0 4933 10  7 82  0
 5  0 1000060 300684 80012 1117064   0    0     0    20    0 1399  3  4 93  0
 3  0 1000060 300544 80012 1117068   0    0     0     0    0 3351 10  6 84  0
 4  0 1000060 300276 80012 1117092   0    0     0     0    0 4858 10  8 82  0
 8  1 999992 300176  80324 1117560   0    0   696   672    0 4212  9  7 83  0
