procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0 1061684 275012 147980 1086160  0    0   317    55    0  690  7  6 87  0
 1  0 1061712 237244 147980 1086288  0    0     0  1084    0 16070 18 13 69 1
 0  0 1061712 237304 147980 1086152  0    0     0     0    0 11004 11 9 80  0
 5  0 1061708 237012 147980 1086152  0    0     0     0    0 6558  9  6 85  0
 1  0 1061708 237696 147980 1086152  0    0     0     0    0 13251 13 11 75 0
 3  0 1061708 238040 147980 1086152  0    0     0    52    0 4057  7  7 86  0
 3  1 1063240 194156 149184 1114392  0    0 33496  3192    1 17972 15 17 66 2
 4  0 1065848 193428 149676 1113536  0    0  7724  3492    2 14562 17 22 59 2
 0  0 1068100 191932 148716 1114616  0    0 12296   732    0 22112 17 21 61 1
 5  0 1068092 190708 148716 1114528  0    0     0   216    0 2802  7  6 87  0
 1  0 1068092 187808 146672 1109212  0    0     0     0    0 10837 17 11 72 0
 0  0 1068092 191196 146684 1109048  0    0    12   688    0 1969  6  3 91  0
