procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1020016 290420 149472 1089464  0    0   306    56    0  697  7  6 87  0
 3  0 1020052 292020 149468 1089440  0    0     0  1160    0 22605 18 17 65 1
 1  0 1020052 291296 149468 1089440  0    0     0     0    0 2957  4  4 92  0
 0  0 1020048 290640 149468 1089440  0    0     0   108    0 7402  9  8 83  0
 2  0 1020048 290036 149468 1089440  0    0     0     0    0 12277 10 9 81  0
 1  0 1020048 290452 149468 1089444  0    0     0     0    0 4269  5  4 91  0
 0  0 1020048 290548 149468 1089444  0    0     0     0    0 7167  9  8 83  0
 4  0 1020044 290216 149512 1089416  0    0     0  1316    0 12754 10 9 80  1
 3  0 1020044 290252 149512 1089444  0    0     0     8    0 3671  4  3 92  0
 1  0 1020044 289336 149512 1089444  0    0     0     0    0 6898  9  8 83  0
 3  0 1020044 288820 149512 1089444  0    0     0     0    0 13738 10 9 81  0
 6  0 1020044 288992 149512 1089444  0    0     0     0    0 3053  4  2 94  0
 0  0 1020044 288452 149512 1089444  0    0     0     0    0 7954 10  8 83  0
10  0 1020044 287900 149524 1089444  0    0     0  1120    0 13688 12 10 77 1
 7  0 1020044 288344 149524 1089444  0    0     0     0    0 2924  3  4 93  0
