procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0 982444 304380  82172 1127124   0    0   251    50    0  693  7  6 87  0
 0  0 982440 263092  82188 1127316   0    0    88   272    0 13260 16 18 66 0
 1  0 982428 277856  82188 1127336   0    0     0     0    0 11545 21 14 65 0
 1  0 982428 278236  82188 1127340   0    0     0     0    0 11290 15 15 70 0
 1  0 982428 277984  82188 1127344   0    0     0     0    0 11020 16 15 69 0
 0  0 982428 277492  82188 1127328   0    0     0   172    0 9241 14 13 74  0
 2  0 982428 276152  82188 1127336   0    0     0     0    0 10776 17 14 69 0
 1  0 982428 276112  82196 1127336   0    0     0    68    0 7589 12 12 76  0
 1  0 982428 276052  82196 1127340   0    0     0     0    0 10442 16 13 71 0
 2  0 982428 275816  82196 1127408   0    0    68     0    0 4666  9  8 83  0
 2  0 982428 275328  82196 1127408   0    0     0   132    0 11193 16 15 69 0
 0  0 982428 275368  82196 1127408   0    0     0     0    0 5885  9 10 81  0
