procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1079340 364112 140788 1050700  0    0   327    55    0  685  7  6 87  0
22  0 1079340 320732 140796 1051320  0    0    68  1556    0 9944 16 13 71  0
 0  0 1079336 311692 140820 1051348  0    0     0  3712    1 9569 13 11 75  0
 2  0 1079336 311892 140832 1050040  0    0     0   688    0 9149 16 11 73  0
10  0 1079336 311832 140832 1050040  0    0     0     0    0 1743  4  3 93  0
 1  0 1079336 311180 140840 1050032  0    0     0   524    0 10396 13 13 74 0
 2  0 1079336 310572 140840 1050040  0    0     0     0    0 4751 11  5 84  0
 1  0 1079380 330332 140848 1050204  0    0     0  1972    0 5549  9  7 83  1
 1  0 1079380 332920 140856 1050652  0    0     0   704    0 13093 19 12 69 0
 1  0 1079380 332720 140856 1050644  0    0     0    56    0 2694  7  4 88  0
 0  0 1079380 328040 140864 1051100  0    0     0  1192    0 7599 12 10 78  0
 3  0 1079380 329084 140864 1049924  0    0     0   552    0 7118 13  9 79  0
 0  0 1079380 329856 140880 1049872  0    0     0  1288    0 6307  7  7 84  1
 3  0 1079380 328920 140884 1049876  0    0     0   720    0 9646 15 13 72  0
 9  0 1079380 328684 140884 1049880  0    0     0     0    0 2358  6  5 90  0
 1  0 1079376 328268 140888 1050204  0    0     0   552    0 10228 13 12 75 0
 8  1 1079376 327920 140892 1050192  0    0     0    32    0 8026 13  9 78  0
