procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1248128 255420 111528 1040352  0    0   353    54    0  670  7  6 87  0
13  0 1248552 218288 111512 1035716  0    0     0   776    0 12622 16 13 72 0
 0  0 1249676 220896 111572 1030996  0    0     0   684    0 8109 10 10 79  0
 4  0 1249676 218524 111596 1031132  0    0     0   644    0 10972 18 12 69 0
 1  0 1249676 218152 111596 1031172  0    0     0     0    0 1864  4  4 93  0
 0  0 1249676 218884 111612 1031440  0    0     0   744    0 10198 17 13 71 0
 2  0 1249704 216556 111612 1030804  0    0     0     0    0 6573 12  9 78  0
 0  0 1250184 220684 111744 1028388  0    0     0  2248    0 4922  8  7 85  1
 2  0 1250184 220192 111752 1027300  0    0     0   552    0 10543 16 13 71 0
10  0 1250216 222472 111752 1027192  0    0     0     0    0 2072  6  4 90  0
 1  0 1250208 224340 111760 1027388  0    0   192   800    0 7684 14 12 74  0
12  0 1250208 223468 111784 1027684  0    0     0   600    0 6119 16 11 73  0
 3  0 1250204 235108 111948 1027780  0    0     0  1192    0 8333 14 10 74  1
 2  0 1250300 232180 112004 1028248  0    0    88  1252    0 9620 17 10 73  0
 2  0 1250368 234152 112004 1028192  0    0     0     0    0 1991  5  4 91  0
 1  0 1250356 231904 112012 1028640  0    0     0  1232    0 11391 14 12 74 0
 5  0 1250424 230240 112012 1028584  0    0     0   144    0 6867 13  9 78  0
