procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1011160 231400 75576 1127876   0    0   264    51    0  689  7  6 87  0
 7  0 1011160 191900 75584 1127932   0    0     0   204    0 10710 18 16 67 0
10  0 1011096 207652 75592 1128096   0    0   112   124    0 11424 17 15 68 0
 6  0 1011096 206344 75592 1128100   0    0     0   308    0 10407 16 14 70 0
 5  0 1011096 206760 75592 1128104   0    0     0     0    0 10946 16 15 69 0
 3  0 1011096 206840 75600 1128104   0    0     0   216    0 7678 14 12 74  0
 3  0 1011096 205564 75600 1128104   0    0     0     0    0 11120 16 14 69 0
10  0 1011096 207804 75600 1128108   0    0     0     0    0 7773 13 13 73  0
 6  0 1011080 205188 75608 1128112   0    0     0   396    0 13809 17 15 68 0
 8  0 1011080 204980 75608 1128116   0    0     0     0    0 7437 12 12 76  0
 5  0 1011080 205212 75608 1128116   0    0     0     0    0 11181 16 14 70 0
 4  0 1011032 204916 75624 1128120   0    0     0   164    0 7705 13 12 75  0
