procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1060748 278940 76116 1108980   0    0   271    52    0  686  7  6 87  0
 4  0 1060704 214076 76132 1109004   0    0     0   260    0 13960 16 13 70 0
 0  0 1060704 213128 76140 1109008   0    0     0    72    0 4918  7  6 87  0
 6  0 1060704 211604 76140 1109016   0    0     0   332    0 3714  9  6 84  0
 0  0 1060704 213192 76140 1109016   0    0     0     0    0 3494 10  7 83  0
 0  0 1060704 211944 76140 1109016   0    0     0     0    0 3546  9  6 85  0
 2  0 1060704 210256 76140 1109016   0    0     0     0    0 3639  8  8 84  0
11  0 1060616 200520 76156 1109032   0    0   120   200    0 8882 16 10 74  0
 2  0 1060608 202212 76164 1109136   0    0     0   200    0 3133 10  5 84  0
 4  0 1060608 201464 76164 1109156   0    0     0     0    0 2688  7  6 87  0
 0  0 1060596 200612 76164 1109156   0    0     0     0    0 4240  9  8 84  0
 9  0 1060596 198956 76180 1109156   0    0     0   252    0 3515  9  6 85  0
 7  0 1060592 198128 76180 1109156   0    0     0     0    0 3345  8  6 86  0
 1  0 1060592 197128 76180 1109156   0    0     0   240    0 2688  6  6 88  0
 1  0 1060592 197112 76180 1109156   0    0     0     0    0 2509  8  4 88  0
 1  0 1060584 217884 76180 1109156   0    0     0     0    0 7018 10  8 82  0
 1  0 1060584 217216 76180 1109156   0    0     0     0    0 2882  7  5 88  0
 0  0 1060584 215544 76196 1109156   0    0     0   124    0 3249  7  7 85  0
