procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1260880 337108 113716 1015720  0    0   351    54    0  671  7  6 87  0
 5  0 1260868 295528 113800 1015756  0    0     0   936    0 13614 14 13 72 0
 0  0 1260868 295156 113804 1015756  0    0     0    88    0 9683  9  9 82  0
 5  0 1260868 293572 113804 1015756  0    0     0     0    0 6004  8  7 84  0
 0  0 1260868 293368 113804 1015756  0    0     0    56    0 12408 13 11 76 0
 3  0 1260868 293444 113804 1015756  0    0     0     0    0 3247  6  4 89  0
 2  1 1260868 292972 114176 1015724  0    0     0  3112    0 11907 9 12 77  2
 1  0 1260868 292336 114408 1015756  0    0     0  1812    1 3215  5  5 89  1
 2  0 1260912 297476 114408 1015704  0    0     0     0    0 14350 15 12 72 0
 0  0 1260912 297228 114408 1015704  0    0     0    68    0 2406  4  4 93  0
 2  0 1260912 296856 114408 1015704  0    0     0     0    0 12352 14 12 74 0
 1  0 1260912 296296 114660 1015704  0    0     0  2056    0 4200  5  6 88  2
