procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1016076 224716 77796 1128816   0    0   259    50    0  691  7  6 87  0
14  0 1019504 171496 77808 1122380   0    0     0   256    0 12443 15 16 69 0
 1  0 1019500 170880 77808 1122136   0    0     0     0    0 5000  8  7 86  0
 1  0 1019500 170408 77808 1122136   0    0     0     0    0 3375  8  7 86  0
 5  0 1019500 171948 77808 1122136   0    0     0   312    0 3256 10  7 83  0
 6  0 1019500 170828 77816 1122136   0    0     0   120    0 2935  9  7 84  0
 6  0 1019500 168632 77816 1122136   0    0     0     0    0 5980  7  8 85  0
 0  0 1019500 170600 77824 1122136   0    0     0   108    0 2990  9  6 85  0
 2  0 1019440 174456 77852 1122520   0    0   340   360    0 7237 14 12 74  0
 0  0 1019440 173400 77852 1122520   0    0     0   284    0 3046  8  7 85  0
 0  0 1019440 172656 77852 1122520   0    0     0     0    0 2707  7  6 87  0
 0  0 1019440 172160 77860 1122520   0    0     0   272    0 2544  8  5 88  0
 0  0 1019432 170368 77868 1122512   0    0     0   132    0 5447  9  8 83  0
 0  0 1019432 170364 77868 1122520   0    0     0     0    0 3195  9  6 85  0
 2  0 1019432 170408 77868 1122520   0    0     0   368    0 2956  8  6 86  0
 0  0 1019432 169252 77868 1122520   0    0     0     0    0 3159  8  7 85  0
 0  0 1019432 208696 77876 1122504   0    0     0   228    0 3001  5  7 88  0
 0  0 1019432 208864 77876 1122480   0    0     0     0    0  939  2  2 96  0
