procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 995236 145380  83040 1211528   0    0   286    54    0  678  7  6 87  0
 2  0 995208 105024  83048 1211584   0    0     0   160    0 12742 17 17 66 0
 1  0 995208 105892  83048 1211584   0    0     0     0    0 10764 17 14 69 0
 1  0 995208 105376  83048 1211588   0    0     0    60    0 7922 13 12 75  0
 3  0 995208 105148  83048 1211588   0    0     0     0    0 10727 14 16 70 0
 2  0 995192 126124  83048 1211844   0    0   256     0    0 8381 13 13 74  0
 4  0 995188 125780  83048 1211848   0    0     0     0    0 11391 16 13 71 0
 4  0 995188 124900  83064 1211840   0    0     0   100    0 9591 15 12 74  0
 5  0 995184 123924  83064 1211848   0    0     0   160    0 11040 16 15 69 0
 5  0 995184 123740  83064 1211848   0    0     0     0    0 5784 11  9 79  0
 7  0 995176 121312  83064 1211856   0    0     0     0    0 12021 18 15 67 0
 3  0 995168 120468  83064 1211856   0    0     0     0    0 7160 13  9 78  0
