procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 1060120 269936 76368 1110168   0    0   270    52    0  686  7  6 87  0
 5  0 1060108 226100 76376 1110220   0    0     0   212    0 14073 17 15 68 0
 8  0 1060108 224028 76376 1110224   0    0     0     0    0 11563 17 15 68 0
 6  0 1060108 224764 76376 1110228   0    0     0     0    0 11159 17 15 68 0
 7  0 1060104 224136 76376 1110224   0    0     0   268    0 11828 16 15 69 0
 1  0 1060104 222820 76376 1110228   0    0     0     0    0 10295 15 14 71 0
 8  0 1060104 220704 76384 1110228   0    0     0    68    0 11117 17 15 69 0
10  0 1060104 219900 76384 1110232   0    0     0     0    0 8501 14 12 74  0
 5  0 1060104 219140 76392 1110232   0    0     0    96    0 11424 16 15 68 0
 9  0 1060104 218644 76392 1110232   0    0     0   196    0 7006 13 12 75  0
 3  0 1060104 216536 76392 1110244   0    0     0     0    0 12521 18 16 66 0
 5  0 1060100 216284 76392 1110244   0    0     0     0    0 7466 12 12 76  0
