procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1007580 221196 76876 1148848   0    0   262    51    0  690  7  6 87  0
 6  0 1007576 178776 76900 1148932   0    0     0   584    0 9758 17 14 69  0
 1  0 1007572 177784 76900 1148932   0    0     0     0    0 3334  6  7 87  0
 0  0 1007572 175876 76900 1148976   0    0     0   120    0 5066 13 10 77  0
 0  0 1007572 175676 76900 1148924   0    0     0     0    0 2075  5  3 92  0
 0  0 1007572 174128 76904 1148948   0    0     0   124    0 5427 13  9 78  0
 5  0 1007572 173940 76904 1148988   0    0     0     0    0 3768  8  7 84  0
 0  0 1007572 172832 76912 1148992   0    0     0   436    0 4432  9  8 83  0
 0  0 1007572 172460 76932 1148960   0    0     0   404    0 6376 17 10 73  0
 1  0 1007572 172708 76932 1148960   0    0     0     0    0  834  2  2 96  0
 0  0 1007572 182528 76940 1149004   0    0     0   124    0 6302 16 10 74  0
 1  0 1007572 182248 76960 1148944   0    0     0   296    0 2977  9  6 85  0
 0  0 1007572 181480 76960 1148968   0    0     0   416    0 3646  7  7 85  0
 0  0 1007560 179140 76972 1149012   0    0     0   220    0 6612 16 10 74  0
 0  0 1007560 178116 76972 1149012   0    0     0     0    0 3158  6  6 88  0
 0  0 1007560 176388 76980 1148992   0    0     0   164    0 5539 14  9 77  0
 4  0 1007560 176136 76980 1149024   0    0     4     4    0 4179  8  6 86  0
