procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1074648 280188 147256 1087168  0    0   313    56    0  693  7  6 87  0
 4  0 1074636 236204 147256 1087204  0    0     0   252    0 15415 16 15 69 0
 7  0 1074636 236348 147256 1087208  0    0     0     0    0 7065  8  7 85  0
 3  0 1074636 235536 147256 1087208  0    0     0    68    0 7753 10  7 83  0
 0  0 1074636 233256 147256 1087208  0    0     0    12    0 12092 11 11 77 0
 2  1 1074636 233288 147296 1087180  0    0     0  2528    0 6445  8  8 82  1
 4  0 1074632 232732 147344 1087208  0    0     0  1120    0 8000  8  8 84  1
 4  0 1074632 232516 147344 1087208  0    0     0     0    0 3946  6  5 89  0
 2  0 1074632 231816 147344 1087208  0    0     0     0    0 14834 14 13 74 0
 7  0 1074628 231856 147344 1087208  0    0     0   148    0 3292  5  5 90  0
 5  0 1074628 231584 147344 1087208  0    0     0  3848    1 17089 15 16 67 2
 0  0 1074628 231448 147344 1087208  0    0     0    56    0 6422  9  6 85  0
