procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0 1020076 297424 148696 1090668  0    0   308    56    0  696  7  6 87  0
 2  0 1020108 284352 148636 1090652  0    0     0   704    0 24138 18 16 66 0
 1  0 1020108 282556 148636 1090704  0    0     0     0    0 4062  4  4 92  0
 0  0 1020108 283044 148636 1090704  0    0     0     0    0 7434 12  8 80  0
 0  0 1020076 301856 148636 1090704  0    0     0     0    0 14015 11 8 80  0
 1  0 1020076 301628 148636 1090708  0    0     0     0    0 4045  4  4 92  0
 0  0 1020076 301428 148640 1090704  0    0     0    88    0 7545 10  8 83  0
 2  0 1020072 300960 148640 1090708  0    0     0  1224    0 11553 11 9 79  1
 0  0 1020072 300632 148640 1090708  0    0     0     0    0 3760  5  4 91  0
 1  0 1020072 300796 148640 1090708  0    0     0     0    0 7284 10  7 83  0
 5  0 1020072 300496 148640 1090708  0    0     0     0    0 9832 10  8 83  0
 3  0 1020072 300324 148640 1090708  0    0     0    28    0 3396  4  3 92  0
 3  0 1020072 300216 148640 1090708  0    0     0     0    0 6690 10  7 83  0
 4  0 1020072 299832 148664 1090696  0    0     0   980    0 13623 10 10 80 0
 0  0 1020072 299640 148664 1090708  0    0     0     0    0 4073  4  3 93  0
