procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 1115420 342752 128296 1019128  0    0   341    54    0  677  7  6 87  0
 4  0 1115420 300468 128308 1019616  0    0     0  1320    0 10247 13 14 73 0
 1  0 1115420 299992 128388 1019608  0    0     0   708    0 9721 10  9 81  0
 3  0 1115412 298708 128388 1019620  0    0     0   116    0 6441 11  8 80  0
 3  0 1115412 299368 128392 1018400  0    0     0   568    0 3334  5  6 89  0
 1  0 1115404 299180 128400 1018392  0    0     0   524    0 11072 17 12 70 0
 7  0 1115404 298840 128400 1018392  0    0     0     0    0 2713  7  4 89  0
 2  0 1115404 301292 128492 1018728  0    0     0  1692    0 8309 15 10 74  1
 4  0 1115404 299604 128508 1019176  0    0     0   844    0 10080 15 11 74 0
 2  0 1114552 301328 128508 1019172  0    0     0     0    0 3895  8  6 86  0
 0  0 1114548 300000 128520 1019472  0    0     0  1208    0 9176 14 12 75  0
 5  0 1114548 299784 128528 1019628  0    0     0    36    0 2259  6  4 89  0
11  0 1107624 301020 128736 1018408  0    0     0  1884    0 11374 13 13 74 1
 0  0 1106888 301536 128736 1018364  0    0     0   128    0 7467 14  9 77  0
 0  0 1106888 302108 128744 1018364  0    0     0   532    0 2220  3  3 94  0
 2  0 1106884 300780 128752 1018676  0    0     0   556    0 10757 17 14 70 0
 5  0 1106884 316876 128752 1018864  0    0   184    16    0 2894 15  4 81  0
