procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1069372 260640 145160 1088396  0    0   322    55    0  688  7  6 87  0
 9  0 1069356 219144 145176 1088776  0    0     0   756    0 10688 17 13 70 0
 0  0 1069376 198076 145200 1088804  0    0     0   728    0 9839 11 10 78  0
 5  0 1069376 196744 145204 1089260  0    0     0  1372    0 8324 13 10 77  0
 4  0 1069376 196140 145204 1089260  0    0     0     0    0 2152  4  3 93  0
 1  0 1069376 196248 145208 1088040  0    0     0   560    0 12740 17 14 68 0
 6  0 1069372 201740 145208 1088032  0    0     0     0    0 4056 11  6 83  0
 1  0 1069356 201040 145360 1087952  0    0     0  1700    0 6863  9  9 82  0
 6  0 1069348 198820 145364 1088372  0    0     0   560    0 10748 14 13 73 0
 4  0 1069352 217024 145364 1088300  0    0     0     0    0 2012  5  3 92  0
 0  0 1069352 215988 145376 1088588  0    0     0   552    0 9005 14 11 75  0
 2  0 1069380 220940 145388 1089020  0    0     0  1140    0 6338 16  7 77  0
 1  0 1069392 220448 145564 1088892  0    0     0  1316    0 6274  7  8 84  1
 1  0 1069392 220748 145572 1087728  0    0     0   664    0 9211 14 13 73  0
 5  0 1069392 220692 145572 1087740  0    0     0     0    0 1774  4  3 93  0
 0  0 1069392 220240 145572 1087740  0    0     0   524    0 12196 15 13 71 0
 4  0 1069388 220064 145572 1087740  0    0     0     0    0 6505 10  7 82  0
