procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1034592 278660 74856 1112940   0    0   265    51    0  689  7  6 87  0
 1  0 1034592 241072 74864 1112988   0    0     0   268    0 11242 16 15 69 0
 2  0 1034592 242076 74864 1113012   0    0     0     0    0 11177 17 13 69 0
 4  0 1034592 243864 74864 1113016   0    0     0     0    0 11827 19 16 65 0
 5  0 1034592 243052 74864 1113004   0    0     0     0    0 10963 16 16 68 0
 4  0 1034592 241944 74864 1113888   0    0     0     0    0 8601 14 10 76  0
 4  0 1034592 241192 74872 1113892   0    0     0   172    0 11172 16 15 69 0
 4  0 1034592 241228 74872 1113892   0    0     0     0    0 8604 14 14 72  0
 3  0 1034592 240504 74872 1113892   0    0     0     0    0 10883 16 15 70 0
 5  0 1034592 240556 74872 1113896   0    0     0     0    0 7854 12 12 75  0
 0  0 1034592 240404 74872 1113896   0    0     0     0    0 5577  4  6 90  0
 0  0 1034584 240532 74888 1113844   0    0     0   200    0  923  2  2 96  0
