procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1225784 262264 97652 1045076   0    0   359    54    0  665  7  6 87  0
 6  0 1225772 220448 97776 1045208   0    0    96   952    0 17977 16 14 69 0
 0  0 1225764 220128 97776 1045212   0    0     0     0    0 9064 11  9 80  0
 2  0 1225764 219652 97776 1045212   0    0     0     0    0 6269  9  7 84  0
 3  0 1225760 219356 97776 1045212   0    0     0   188    0 10756 11 9 80  0
 0  0 1225760 218836 97776 1045212   0    0     0     0    0 3729  7  6 87  0
 0  0 1225760 219036 97776 1045212   0    0     0     0    0 9183  9  8 83  0
 5  1 1225760 218476 98512 1045164   0    0     0  4880    0 5390  7  7 84  3
 5  0 1225756 218076 98512 1045212   0    0     0     4    0 14663 15 13 72 0
 1  0 1225756 217920 98512 1045212   0    0     0     0    0 2860  4  4 92  0
 1  0 1225756 217408 98512 1045212   0    0     0    48    0 13100 15 12 73 0
 2  0 1225468 208584 98520 1045208   0    0     0    56    0 6813 12  9 79  0
