procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1018808 260596 78772 1115396   0    0   257    50    0  691  7  6 87  0
11  0 1018800 233272 78772 1115448   0    0     0     0    0 8007  9 11 81  0
 0  0 1018800 231984 78780 1115520   0    0     0   360    0 5190  7  7 86  0
 0  0 1018800 231464 78780 1115492   0    0     0     0    0 3608 10  7 83  0
 8  0 1018800 231324 78780 1115492   0    0     0     0    0 1001  2  2 96  0
 0  0 1018800 231092 78780 1115496   0    0     0     0    0 4969  7  7 85  0
 0  0 1018800 230536 78796 1115472   0    0     0   272    0 3944 10  7 82  0
 2  0 1018800 229740 78796 1115472   0    0     0   224    0 2136  5  4 91  0
 1  0 1018796 228952 78796 1115468   0    0     0     0    0 5725 10  8 82  0
 5  0 1018796 229076 78796 1115468   0    0     0     0    0 3929  8  7 85  0
 5  0 1018796 229220 78796 1115472   0    0     0     0    0  872  3  2 95  0
 0  0 1018796 228912 78804 1115468   0    0     0    36    0 5434  9  8 83  0
 0  0 1018796 242244 78804 1115476   0    0     0   244    0 3760  9  7 84  0
 3  0 1018796 242076 78812 1115428   0    0     0    76    0 1002  3  2 95  0
 0  0 1018580 244204 78924 1116304   0    0   560  1316    0 14130 16 15 69 0
