procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 996456 324744  81788 1121908   0    0   251    50    0  693  7  6 87  0
 4  0 996376 260784  81800 1121900   0    0     0   624    0 12752 15 15 69 0
 0  0 996376 259652  81800 1121944   0    0     0     0    0 4733  6  5 89  0
 9  0 996376 257704  81800 1121944   0    0     0     0    0 3677  8  7 85  0
 6  0 996376 259340  81800 1121944   0    0     0     0    0 2874 10  6 84  0
 0  0 996376 258520  81808 1121944   0    0     0    72    0 3124  8  7 86  0
 1  0 996356 256124  81808 1121944   0    0     0   192    0 5557  8  8 84  0
13  0 996348 258068  81808 1121944   0    0     0     0    0 2635  8  6 86  0
 5  0 996348 257460  81816 1121948   0    0     0   124    0 3373 10  8 82  0
 2  0 996348 256712  81816 1121948   0    0     0     0    0 2954  8  6 86  0
10  0 983036 245440  81872 1124792   0    0  2788  1084    0 6063 11 11 78  0
 1  0 983036 242960  81896 1124736   0    0     0   900    0 3746  9  7 84  0
 1  0 983032 242212  81896 1124736   0    0     0     0    0 3041  8  5 87  0
 2  0 982996 263960  81896 1124808   0    0    76     0    1 7892  8 17 74  0
 0  0 982996 263732  81908 1124824   0    0     4   256    0 3886  8  8 84  0
 0  0 982696 262144  81924 1124824   0    0     0   576    0 3646 10  6 84  0
 0  0 982584 268780  81940 1125260   0    0   400  1220    0 4416 11  8 81  0
 0  0 982580 307864  81948 1125256   0    0     0   224    0 3454  8  6 86  0
