procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0 970652 153444  82068 1196272   0    0   288    54    0  678  7  6 87  0
14  0 970880  96136  82088 1209212   0    0 14896   168    0 11973 14 15 71 1
 1  0 981992 110468  82100 1207292   0    0  2216   588    0 6831  6  9 86  0
 0  0 981992 109280  82100 1207396   0    0     0     0    0 2668  6  4 89  0
 0  0 981992 108884  82100 1207396   0    0     0     0    0 2811  8  6 86  0
 0  0 981944 108600  82100 1208844   0    0  1444     0    0 3402 10  7 83  0
 1  0 981924 106092  82100 1208980   0    0   128     0    0 5503  9  7 85  0
 2  0 981848 104664  82112 1208996   0    0    68   116    0 4072 10  7 83  0
 0  0 981552 108140  82136 1209204   0    0   168   252    0 3878 12  6 81  0
 0  0 981544 107964  82136 1209208   0    0     0     0    0 2748  8  5 87  0
 0  0 981540 108148  82136 1209208   0    0     0     0    0 2780  8  6 86  0
 2  0 981528 106572  82144 1209208   0    0     0   236    0 2979  8  6 86  0
 1  0 981492 104204  82144 1209212   0    0     0     0    0 5636  9  7 84  0
 0  0 981492 103044  82144 1209208   0    0     0   276    0 3253  8  7 85  0
 6  0 981476 119320  82144 1209208   0    0     0     0    0 2967 10  6 84  0
 1  0 981440 118072  82152 1209196   0    0     0   124    0 3768 13  7 80  0
 4  0 981440 157048  82160 1209168   0    0     0   176    0 1857  4  4 92  0
 5  0 981432 157152  82160 1209176   0    0     0     0    0 1746  2  3 95  0
