procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1035196 291784 74384 1110908   0    0   266    51    0  689  7  6 87  0
 1  0 1035196 251288 74392 1111056   0    0     0   192    0 11404 16 15 69 0
 0  0 1035196 252308 74392 1110972   0    0     0     0    0 11598 16 15 69 0
 1  0 1035184 250292 74392 1110972   0    0     0   388    0 10973 17 15 68 0
 0  0 1035164 249864 74392 1111008   0    0    32     0    0 10282 15 13 71 0
 1  0 1035164 250392 74392 1111008   0    0     0     0    0 7680 13 13 74  0
 1  0 1035164 249868 74392 1111004   0    0     0     0    0 10836 16 15 70 0
 1  0 1035164 249576 74400 1111004   0    0     0    92    0 7284 12 11 77  0
 1  0 1035164 248332 74400 1111008   0    0     0   192    0 11298 17 15 68 0
 1  0 1035164 248096 74400 1111008   0    0     0     0    0 6971 13 11 77  0
 1  0 1035164 247292 74400 1111012   0    0     0     0    0 11101 15 14 70 0
 6  0 1035164 247076 74400 1111012   0    0     0     0    0 7956 12 11 77  0
