procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1202676 253580 60628 1088724   0    0   372    53    0  656  6  6 87  0
 6  0 1202640 236164 60804 1088720   0    0     0  1116    0 14169 18 13 68 0
 2  0 1202636 235792 60804 1088720   0    0     0     0    0 8627  8  8 83  0
 6  0 1202636 235264 60804 1088720   0    0     0     0    0 5166  8  6 86  0
 0  0 1202612 234680 60804 1088720   0    0     0     0    0 8448  8  7 85  0
 3  0 1202612 234756 60804 1088720   0    0     0    92    0 3924  7  6 87  0
 2  0 1202612 233848 61564 1088660   0    0     0  3932    0 16843 15 14 69 2
 5  0 1202612 233592 61564 1088720   0    0     0     0    0 3448  6  4 90  0
11  0 1202612 233228 61564 1088776   0    0    56     0    0 14609 15 12 73 0
 0  0 1202612 233236 61564 1088776   0    0     0     0    0 4492  5  5 90  0
10  0 1202604 232476 61564 1088776   0    0     0     0    0 14622 16 14 70 0
 1  0 1202604 231768 61900 1088772   0    0     0  1568    0 6084  7  7 85  1
