procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0 1050264 191224 153580 1206220  0    0   301    56    0  702  7  6 87  0
 1  0 1050224 140812 153584 1206256  0    0     0   976    0 13977 20 13 66 0
 1  0 1050224 141084 153584 1206256  0    0     0    92    0 9088 10  7 83  0
 0  0 1050224 139788 153584 1206256  0    0     0     0    0 5281  8  6 86  0
 0  0 1050224 137948 153584 1206256  0    0     0     0    0 14258 15 14 72 0
 7  0 1050224 137912 153584 1206256  0    0     0     0    0 2814  7  5 89  0
 1  1 1049132 136340 153736 1206496  0    0   368  4012    1 17601 16 16 66 2
 1  0 1049132 136324 153844 1206504  0    0     0  1196    0 5678  6  6 88  1
 0  0 1049132 135972 153844 1206504  0    0     0     0    0 15248 17 13 70 0
 0  0 1049132 135972 153844 1206504  0    0     0     0    0 3013  5  4 91  0
 6  0 1049132 135728 153844 1206504  0    0     0     0    0 12387 14 11 75 0
 6  0 1049124 136776 153912 1206500  0    0    52   792    0 6128  8  7 85  0
