procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1050516 166096 152844 1206288  0    0   302    56    0  702  7  6 87  0
 4  0 1050512 145024 152900 1206328  0    0    48  1232    0 13094 16 13 70 0
 0  0 1050464 132692 152900 1206324  0    0     0    88    0 6664  9  9 82  0
 1  0 1050464 132488 152912 1206656  0    0     0   552    0 8816 14 11 75  0
 5  0 1050464 132348 152912 1206660  0    0     0     0    0 2620  3  4 93  0
 0  0 1050456 131296 152920 1207100  0    0     0   552    0 9988 16 11 73  0
10  0 1050456 130824 152928 1207104  0    0     0  1196    0 6634 10  8 81  1
 0  0 1050444 130180 152932 1207552  0    0     0  1184    0 5298  7  7 86  0
 4  0 1050440 129696 152936 1206344  0    0     0   568    0 10339 17 13 70 0
 1  0 1050440 129712 152936 1206336  0    0     0     0    0 3451  7  5 88  0
 0  0 1050440 129336 152944 1206344  0    0     0   528    0 8874 13 11 77  0
 1  1 1050440 128876 152960 1206652  0    0     0  1484    0 6208 12  6 82  1
 0  0 1050440 129032 152988 1206668  0    0     0   368    0 6733  9  9 82  0
 1  0 1050436 129084 152996 1207100  0    0     0   620    0 9989 15 12 73  0
 2  0 1050436 129376 152996 1207116  0    0     0     0    0 2128  7  4 89  0
 0  0 1050412 127720 153004 1207548  0    0     0  1176    0 13099 17 14 70 0
 3  1 1050404 126412 153020 1207556  0    0     0  1088    0 6138 11  8 80  1
