procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  0 982092 290612  82572 1127260   0    0   250    49    0  693  7  6 87  0
 6  0 982092 251756  82580 1127260   0    0     0   224    0 11817 20 15 64 0
 5  0 982092 251472  82580 1127356   0    0     0     0    0 1898  4  3 94  0
 0  0 982092 251072  82580 1127360   0    0     0     0    0 3115  7  6 87  0
 4  0 982092 250836  82580 1127360   0    0     0     0    0 4389  8  8 84  0
 3  0 982092 250720  82580 1127364   0    0     0   156    0 2194  5  4 92  0
 0  0 982092 250748  82596 1127280   0    0     0   248    0 3229  8  6 86  0
 4  0 982092 250536  82596 1127312   0    0     0     0    0 4955 10  8 82  0
 3  0 982092 250296  82596 1127312   0    0     0     0    0 2131  4  4 93  0
 0  0 982092 250032  82596 1127312   0    0     0     0    0 3203  7  5 88  0
 5  0 982092 249904  82596 1127336   0    0     0   324    0 4489 10  7 83  0
 2  0 982092 249824  82596 1127336   0    0     0     0    0 1812  4  4 93  0
 0  0 982092 249452  82600 1127340   0    0     0    20    0 3178  7  5 88  0
 3  0 982092 249600  82600 1127340   0    0     0     0    0 4482 10  8 82  0
 1  0 982092 249208  82600 1127364   0    0     0     0    0 1715  3  4 93  0
