procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1206924 264156 94936 1060528   0    0   361    54    0  664  7  6 87  0
 4  0 1206888 198780 94940 1060564   0    0    44   380    0 13275 15 14 71 0
 4  0 1206908 213364 94940 1060524   0    0     0     0    0 5900  8  8 84  0
 0  0 1206900 212232 95084 1060524   0    0     0   908    1 3841  7  7 85  1
 1  0 1206888 213836 95084 1060608   0    0    80     0    0 2608  6  4 89  0
 0  0 1206876 213512 95092 1060608   0    0     0    76    0 3696  7  5 88  0
 3  0 1206868 213552 95092 1060608   0    0     0    64    0 3242  6  6 88  0
 1  0 1206868 213348 95092 1060608   0    0     0     0    0 2975  6  5 89  0
 1  0 1206864 212708 95264 1060608   0    0     0   956    0 3330  5  5 89  1
 0  0 1206864 212380 95264 1060608   0    0     0     0    0 2770  5  5 90  0
 9  0 1206864 211856 95264 1060608   0    0     0     0    0 3183  6  6 88  0
 1  0 1206824 211980 95264 1060612   0    0     0    68    0 7909 13 10 77  0
 0  0 1206824 211692 95264 1060612   0    0     0     0    0 2657  5  4 91  0
 1  0 1206824 211144 95480 1060588   0    0     0  1248    0 3686  6  6 87  1
 3  0 1206820 210252 95480 1060612   0    0     0     0    0 2548  5  4 90  0
 0  0 1206776 209636 95488 1060620   0    0     0   144    0 5062 10  6 83  0
 0  0 1206776 209264 95488 1060620   0    0     0    44    0 2755  6  5 90  0
 0  0 1206776 209148 95488 1060620   0    0     0     0    0 2318  4  4 91  0
