procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1007644 211004 77880 1148284   0    0   261    51    0  690  7  6 87  0
 3  0 1014820 165676 77364 1134292   0    0     0   492    0 16540 17 17 66 0
 1  0 1016416 173356 77364 1129248   0    0     0     0    0 3985  7  6 87  0
 3  0 1016412 173884 77364 1129248   0    0     0     0    0 3587 11  6 83  0
 1  0 1016412 175548 77368 1129248   0    0     0    72    0 2922  9  6 85  0
 7  0 1016412 176064 77368 1129248   0    0     0     0    0 2954  8  7 85  0
 0  0 1016412 176460 77368 1129252   0    0     0   280    0 4838  8  7 85  0
 0  0 1016412 175508 77368 1129256   0    0     0     0    0 3330  8  6 85  0
 1  0 1016412 174700 77376 1129256   0    0     0   140    0 2996 10  6 84  0
 0  0 1016412 174084 77376 1129260   0    0     0     0    0 3619  8  6 86  0
 7  0 1016412 173496 77376 1129260   0    0     0     0    0 2884  8  6 85  0
 8  0 1016480 172440 77388 1129248   0    0     0   412    0 2897  8  6 85  0
 0  0 1016480 171596 77388 1129204   0    0     0     0    0 4990  9  8 83  0
 0  0 1016476 171080 77388 1129204   0    0     0     0    0 2480  6  4 89  0
 2  0 1016476 170372 77388 1129204   0    0     0     0    0 2968  8  6 86  0
12  0 1016472 169764 77388 1129208   0    0     0     0    0 3133  9  7 85  0
 0  0 1016472 209272 77400 1129180   0    0     0   292    0 2191  5  5 90  0
 2  0 1016452 208964 77400 1129164   0    0     0     0    0 1235  3  3 94  0
